都道府県市区町村コード,市区町村名,基準メッシュコード
38203,宇和島市,49324473
38203,宇和島市,49324474
38203,宇和島市,49324475
38203,宇和島市,49324476
38203,宇和島市,49324477
38203,宇和島市,49324478
38203,宇和島市,49324479
38203,宇和島市,49324480
38203,宇和島市,49324481
38203,宇和島市,49324482
38203,宇和島市,49324483
38203,宇和島市,49324484
38203,宇和島市,49324485
38203,宇和島市,49324486
38203,宇和島市,49324487
38203,宇和島市,49324488
38203,宇和島市,49324489
38203,宇和島市,49324490
38203,宇和島市,49324491
38203,宇和島市,49324492
38203,宇和島市,49324493
38203,宇和島市,49324494
38203,宇和島市,49324495
38203,宇和島市,49324496
38203,宇和島市,49324497
38203,宇和島市,49324498
38203,宇和島市,49324499
38203,宇和島市,49324560
38203,宇和島市,49324561
38203,宇和島市,49324562
38203,宇和島市,49324570
38203,宇和島市,49324571
38203,宇和島市,49324572
38203,宇和島市,49324573
38203,宇和島市,49324580
38203,宇和島市,49324581
38203,宇和島市,49324582
